servlets.FullTextSearch.doGet [594120637,257645038]
19-Mar-2017 21:22:29.817 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1535444,1273159]
19-Mar-2017 21:22:29.859 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1498580,1219621]
19-Mar-2017 21:22:29.904 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [975426,748627]
19-Mar-2017 21:22:29.948 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [951519,720785]
19-Mar-2017 21:22:29.993 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [897477,678690]
19-Mar-2017 21:22:30.036 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1986783,1701622]
19-Mar-2017 21:22:30.080 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1634057,1356966]
19-Mar-2017 21:22:30.125 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [2118509,1834398]
19-Mar-2017 21:22:30.171 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1633217,1371453]
19-Mar-2017 21:22:30.215 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1562840,1288911]
19-Mar-2017 21:22:30.261 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1574738,1288355]
19-Mar-2017 21:22:30.304 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1600243,1294610]
19-Mar-2017 21:22:30.350 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [2526745,2217222]
19-Mar-2017 21:22:30.393 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1482713,1220521]
19-Mar-2017 21:22:30.437 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1671032,1402814]
19-Mar-2017 21:22:30.481 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1548747,1272743]
19-Mar-2017 21:22:30.567 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [903832,684710]
19-Mar-2017 21:22:30.610 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1525545,1262751]
19-Mar-2017 21:22:30.656 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [2284332,1309538]
19-Mar-2017 21:22:30.698 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [880629,651031]
19-Mar-2017 21:22:30.740 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1603304,1326985]
19-Mar-2017 21:22:30.789 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1632195,1345499]
19-Mar-2017 21:22:30.832 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1933882,1645861]
19-Mar-2017 21:22:30.875 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1606158,1304532]
19-Mar-2017 21:22:30.919 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [919158,689369]
19-Mar-2017 21:22:30.962 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1623230,1361254]
19-Mar-2017 21:22:31.007 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1528585,1242653]
19-Mar-2017 21:22:31.052 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1913150,1633646]
19-Mar-2017 21:22:31.096 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1528313,1264322]
19-Mar-2017 21:22:31.144 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1734073,1462620]
19-Mar-2017 21:22:31.188 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1660892,1377378]
19-Mar-2017 21:22:31.230 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1562290,1278674]
19-Mar-2017 21:22:31.272 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [858855,639334]
19-Mar-2017 21:22:31.314 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1047217,768692]
19-Mar-2017 21:22:31.358 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [2014712,1692442]
19-Mar-2017 21:22:31.400 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [895600,669422]
19-Mar-2017 21:22:31.445 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1492794,1225486]
19-Mar-2017 21:22:31.490 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1698514,1427842]
19-Mar-2017 21:22:31.534 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [927798,687850]
19-Mar-2017 21:22:31.579 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1942964,1665435]
19-Mar-2017 21:22:31.620 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [874309,649298]
19-Mar-2017 21:22:31.663 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [2063103,1781380]
19-Mar-2017 21:22:31.709 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1570817,1300976]
19-Mar-2017 21:22:31.752 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1507176,1245143]
19-Mar-2017 21:22:31.799 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [2550038,2215901]
19-Mar-2017 21:22:31.842 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1001049,779664]
19-Mar-2017 21:22:31.895 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1619755,1342199]
19-Mar-2017 21:22:31.937 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1589507,1325353]
19-Mar-2017 21:22:31.983 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [2669971,2337753]
19-Mar-2017 21:22:32.029 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [3322621,3056854]
19-Mar-2017 21:22:32.072 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1974611,1684236]
19-Mar-2017 21:22:32.115 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1059897,775987]
19-Mar-2017 21:22:32.156 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [910395,678202]
19-Mar-2017 21:22:32.200 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1665389,1395441]
19-Mar-2017 21:22:32.244 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1634266,1352407]
19-Mar-2017 21:22:32.287 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1491168,1182735]
19-Mar-2017 21:22:32.333 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1671440,1264240]
19-Mar-2017 21:22:32.384 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [936829,678159]
19-Mar-2017 21:22:32.426 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1503313,1233537]
19-Mar-2017 21:22:32.473 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1746245,1328410]
19-Mar-2017 21:22:32.531 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1518043,1215904]
19-Mar-2017 21:22:32.616 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1465492,1215197]
19-Mar-2017 21:22:32.661 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1615702,1361696]
19-Mar-2017 21:22:32.705 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [966121,760156]
19-Mar-2017 21:22:32.748 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1555619,1316731]
19-Mar-2017 21:22:32.791 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1446780,1197142]
19-Mar-2017 21:22:32.835 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1600259,1333980]
19-Mar-2017 21:22:32.881 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1994467,1735262]
19-Mar-2017 21:22:32.924 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1623129,1364334]
19-Mar-2017 21:22:32.967 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [873042,657108]
19-Mar-2017 21:22:33.009 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [947591,732190]
19-Mar-2017 21:22:33.053 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [903403,700009]
19-Mar-2017 21:22:33.097 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1962868,1715755]
19-Mar-2017 21:22:33.140 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1533830,1294937]
19-Mar-2017 21:22:33.184 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1431627,1189540]
19-Mar-2017 21:22:33.232 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [2560810,2264178]
19-Mar-2017 21:22:33.278 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [2037092,1762591]
19-Mar-2017 21:22:33.321 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [894125,693562]
19-Mar-2017 21:22:33.364 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [896187,684810]
19-Mar-2017 21:22:33.409 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1621350,1360276]
19-Mar-2017 21:22:33.450 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [885845,673378]
19-Mar-2017 21:22:33.493 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1747628,1504201]
19-Mar-2017 21:22:33.537 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1963959,1716193]
19-Mar-2017 21:22:33.583 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [898549,688626]
19-Mar-2017 21:22:33.624 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [839995,639779]
19-Mar-2017 21:22:33.665 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1525043,1267584]
19-Mar-2017 21:22:33.707 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1556022,1273102]
19-Mar-2017 21:22:33.749 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [987095,759395]
19-Mar-2017 21:22:33.790 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [921840,684831]
19-Mar-2017 21:22:33.835 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1434516,1192801]
19-Mar-2017 21:22:33.889 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [864699,655543]
19-Mar-2017 21:22:33.934 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1532671,1279692]
19-Mar-2017 21:22:33.979 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1503879,1256783]
19-Mar-2017 21:22:34.023 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1721679,1449572]
19-Mar-2017 21:22:34.068 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1661310,1419302]
19-Mar-2017 21:22:34.111 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1452619,1205023]
19-Mar-2017 21:22:34.157 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1551299,1292235]
19-Mar-2017 21:22:34.200 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1533030,1309218]
19-Mar-2017 21:22:34.243 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [977434,748665]
19-Mar-2017 21:22:34.286 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1511937,1250107]
19-Mar-2017 21:22:34.332 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [978478,768635]
19-Mar-2017 21:22:34.375 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1490445,1252287]
19-Mar-2017 21:22:34.417 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1525298,1302091]
19-Mar-2017 21:22:34.459 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [867032,639582]
19-Mar-2017 21:22:34.501 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [863454,638752]
19-Mar-2017 21:22:34.544 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1656290,1398506]
19-Mar-2017 21:22:34.628 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1640999,1379782]
19-Mar-2017 21:22:34.678 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1468946,684196]
19-Mar-2017 21:22:34.722 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1450955,1214327]
19-Mar-2017 21:22:34.765 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1543545,1292521]
19-Mar-2017 21:22:34.816 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [842202,635544]
19-Mar-2017 21:22:34.858 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [859223,657382]
19-Mar-2017 21:22:34.900 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1603705,1346207]
19-Mar-2017 21:22:34.942 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [822879,614381]
19-Mar-2017 21:22:34.984 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1503011,1250796]
19-Mar-2017 21:22:35.026 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1543565,1297673]
19-Mar-2017 21:22:35.071 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [2734193,2381029]
19-Mar-2017 21:22:35.115 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1604144,1312920]
19-Mar-2017 21:22:35.158 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1586363,1332568]
19-Mar-2017 21:22:35.201 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1696712,1455174]
19-Mar-2017 21:22:35.246 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1477864,1243738]
19-Mar-2017 21:22:35.288 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [922091,713636]
19-Mar-2017 21:22:35.343 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1596907,1357462]
19-Mar-2017 21:22:35.386 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1506714,1229243]
19-Mar-2017 21:22:35.432 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1573887,1290305]
19-Mar-2017 21:22:35.479 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1964875,1702444]
19-Mar-2017 21:22:35.522 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [835389,634290]
19-Mar-2017 21:22:35.566 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [2528766,2252608]
19-Mar-2017 21:22:35.608 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1578597,1334819]
19-Mar-2017 21:22:35.651 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [896549,697727]
19-Mar-2017 21:22:35.694 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1525901,1289020]
19-Mar-2017 21:22:35.738 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1989423,1724192]
19-Mar-2017 21:22:35.785 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1857123,1592051]
19-Mar-2017 21:22:35.827 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1555311,1274014]
19-Mar-2017 21:22:35.872 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1586771,1292027]
19-Mar-2017 21:22:35.914 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1008310,809705]
19-Mar-2017 21:22:35.956 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [874517,650995]
19-Mar-2017 21:22:36.000 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1478935,1218934]
19-Mar-2017 21:22:36.045 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [901736,656940]
19-Mar-2017 21:22:36.088 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1614099,1350367]
19-Mar-2017 21:22:36.135 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1496004,1251646]
19-Mar-2017 21:22:36.178 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1434067,1208800]
19-Mar-2017 21:22:36.224 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1611479,1344312]
19-Mar-2017 21:22:36.274 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [986338,776936]
19-Mar-2017 21:22:36.322 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1630326,1383042]
19-Mar-2017 21:22:36.384 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [2014787,1750975]
19-Mar-2017 21:22:36.425 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [868649,682877]
19-Mar-2017 21:22:36.467 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [876859,677221]
19-Mar-2017 21:22:36.508 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [852141,633109]
19-Mar-2017 21:22:36.552 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1454468,1226687]
19-Mar-2017 21:22:36.636 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1602272,1357437]
19-Mar-2017 21:22:36.681 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [2018274,1751898]
19-Mar-2017 21:22:36.725 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [876952,686686]
19-Mar-2017 21:22:36.770 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1881554,1661104]
19-Mar-2017 21:22:36.818 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [927811,724579]
19-Mar-2017 21:22:36.861 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1476411,1236104]
19-Mar-2017 21:22:36.905 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1478261,1220728]
19-Mar-2017 21:22:36.948 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [866561,685663]
19-Mar-2017 21:22:36.989 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [842889,648956]
19-Mar-2017 21:22:37.032 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [904589,684656]
19-Mar-2017 21:22:37.074 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [2101105,1826677]
19-Mar-2017 21:22:37.121 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1479357,1235840]
19-Mar-2017 21:22:37.163 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1618454,1382186]
19-Mar-2017 21:22:37.205 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1922494,1672138]
19-Mar-2017 21:22:37.249 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [2308506,2057658]
19-Mar-2017 21:22:37.295 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1569065,1317445]
19-Mar-2017 21:22:37.336 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1595814,1365682]
19-Mar-2017 21:22:37.380 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1565884,1327551]
19-Mar-2017 21:22:37.423 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1601948,1372427]
19-Mar-2017 21:22:37.467 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1445706,1176252]
19-Mar-2017 21:22:37.517 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [847839,640922]
19-Mar-2017 21:22:37.562 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1401505,1177065]
19-Mar-2017 21:22:37.606 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1616023,1359462]
19-Mar-2017 21:22:37.650 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1386747,1164373]
19-Mar-2017 21:22:37.694 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [2592401,2318544]
19-Mar-2017 21:22:37.740 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [839526,641483]
19-Mar-2017 21:22:37.784 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1609094,1326945]
19-Mar-2017 21:22:37.830 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [948072,726322]
19-Mar-2017 21:22:37.871 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [916499,695675]
19-Mar-2017 21:22:37.916 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1640930,1386115]
19-Mar-2017 21:22:37.959 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1468968,1231517]
19-Mar-2017 21:22:38.005 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [853535,664425]
19-Mar-2017 21:22:38.048 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [872741,672813]
19-Mar-2017 21:22:38.094 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1516433,1237712]
19-Mar-2017 21:22:38.135 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [855501,657390]
19-Mar-2017 21:22:38.178 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1532740,1247234]
19-Mar-2017 21:22:38.219 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [776389,603971]
19-Mar-2017 21:22:38.263 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [853454,666050]
19-Mar-2017 21:22:38.305 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [989028,769110]
19-Mar-2017 21:22:38.348 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1543922,1298752]
19-Mar-2017 21:22:38.399 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [5040011,796484]
19-Mar-2017 21:22:38.442 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1572057,1335933]
19-Mar-2017 21:22:38.483 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [827249,645829]
19-Mar-2017 21:22:38.526 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1571165,1326842]
19-Mar-2017 21:22:38.568 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1578625,1333582]
19-Mar-2017 21:22:38.653 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1491239,1252764]
19-Mar-2017 21:22:38.697 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [2172331,1290514]
19-Mar-2017 21:22:38.744 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [900435,667812]
19-Mar-2017 21:22:38.787 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [907891,686737]
19-Mar-2017 21:22:38.830 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1541744,1308565]
19-Mar-2017 21:22:38.875 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1574094,1317033]
19-Mar-2017 21:22:38.921 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [866281,666334]
19-Mar-2017 21:22:38.965 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1602522,1366743]
19-Mar-2017 21:22:39.010 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1445555,1208069]
19-Mar-2017 21:22:39.052 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [814657,625650]
